date,lower_95,lower_90,lower_80,lower_50,median,predicted,upper_50,upper_80,upper_90,upper_95
2021-01-03,0.0,0.0,0.0,6.920866012573242,37.358375549316406,37.358375549316406,67.79588508605957,95.19059753417969,111.58522033691406,125.80512237548828
2021-01-10,0.0,0.0,0.0,8.771852493286133,39.2093620300293,39.2093620300293,69.64687156677246,97.04158401489258,113.43620681762695,127.65610885620117
2021-01-17,0.0,0.0,0.0,8.623174667358398,39.06068420410156,39.06068420410156,69.49819374084473,96.89290618896484,113.28752899169922,127.50743103027344
2021-01-24,0.0,0.0,0.0,14.94359016418457,45.381099700927734,45.381099700927734,75.8186092376709,103.21332168579102,119.60794448852539,133.8278465270996
2021-01-31,0.0,0.0,0.0,9.758569717407227,40.19607925415039,40.19607925415039,70.63358879089355,98.02830123901367,114.42292404174805,128.64282608032227
2021-02-07,0.0,0.0,0.0,15.499807357788086,45.93731689453125,45.93731689453125,76.37482643127441,103.76953887939453,120.1641616821289,134.38406372070312
2021-02-14,0.0,0.0,0.0,16.26044273376465,46.69795227050781,46.69795227050781,77.13546180725098,104.5301742553711,120.92479705810547,135.1446990966797
2021-02-21,0.0,0.0,0.0,15.334157943725586,45.77166748046875,45.77166748046875,76.20917701721191,103.60388946533203,119.9985122680664,134.21841430664062
2021-02-28,0.0,0.0,0.0,19.62311363220215,50.06062316894531,50.06062316894531,80.49813270568848,107.8928451538086,124.28746795654297,138.5073699951172
2021-03-07,0.0,0.0,0.0,16.889753341674805,47.32726287841797,47.32726287841797,77.76477241516113,105.15948486328125,121.55410766601562,135.77400970458984
2021-03-14,0.0,0.0,0.0,16.931703567504883,47.36921310424805,47.36921310424805,77.80672264099121,105.20143508911133,121.5960578918457,135.81595993041992
2021-03-21,0.0,0.0,0.0,22.772844314575195,53.21035385131836,53.21035385131836,83.64786338806152,111.04257583618164,127.43719863891602,141.65710067749023
2021-03-28,0.0,0.0,0.0,23.31199836730957,53.749507904052734,53.749507904052734,84.1870174407959,111.58172988891602,127.97635269165039,142.1962547302246
2021-04-04,0.0,0.0,0.33382415771484375,27.72853660583496,58.166046142578125,58.166046142578125,88.60355567932129,115.9982681274414,132.39289093017578,146.61279296875
2021-04-11,0.0,0.0,3.8109283447265625,31.20564079284668,61.643150329589844,61.643150329589844,92.08065986633301,119.47537231445312,135.8699951171875,150.08989715576172
2021-04-18,0.0,0.0,11.535682678222656,38.93039512634277,69.36790466308594,69.36790466308594,99.8054141998291,127.20012664794922,143.5947494506836,157.8146514892578
2021-04-25,0.0,0.0,15.223648071289062,42.61836051940918,73.05587005615234,73.05587005615234,103.49337959289551,130.88809204101562,147.28271484375,161.50261688232422
2021-05-02,0.0,0.0,16.20146942138672,43.596181869506836,74.03369140625,74.03369140625,104.47120094299316,131.86591339111328,148.26053619384766,162.48043823242188
2021-05-09,0.0,9.141502380371094,25.53612518310547,52.930837631225586,83.36834716796875,83.36834716796875,113.80585670471191,141.20056915283203,157.5951919555664,171.81509399414062
2021-05-16,4.9015655517578125,19.12146759033203,35.516090393066406,62.91080284118652,93.34831237792969,93.34831237792969,123.78582191467285,151.18053436279297,167.57515716552734,181.79505920410156
2021-05-23,10.380111694335938,24.600013732910156,40.99463653564453,68.38934898376465,98.82685852050781,98.82685852050781,129.26436805725098,156.6590805053711,173.05370330810547,187.2736053466797
2021-05-30,27.099441528320312,41.31934356689453,57.713966369628906,85.10867881774902,115.54618835449219,115.54618835449219,145.98369789123535,173.37841033935547,189.77303314208984,203.99293518066406
2021-06-06,34.164764404296875,48.384666442871094,64.77928924560547,92.17400169372559,122.61151123046875,122.61151123046875,153.0490207672119,180.44373321533203,196.8383560180664,211.05825805664062
2021-06-13,40.61369323730469,54.833595275878906,71.22821807861328,98.6229305267334,129.06044006347656,129.06044006347656,159.49794960021973,186.89266204833984,203.28728485107422,217.50718688964844
