date,lower_95,lower_90,lower_80,lower_50,median,predicted,upper_50,upper_80,upper_90,upper_95
2021-01-03,0.0,0.0,0.0,4.338223934173584,9.73530101776123,9.73530101776123,15.132378101348877,19.98991584777832,22.89695644378662,25.418381690979004
2021-01-10,0.0,0.0,1.5624561309814453,6.419993877410889,11.817070960998535,11.817070960998535,17.21414804458618,22.071685791015625,24.978726387023926,27.50015163421631
2021-01-17,0.0,0.0,0.7186384201049805,5.576176166534424,10.97325325012207,10.97325325012207,16.370330333709717,21.22786808013916,24.13490867614746,26.656333923339844
2021-01-24,0.0,0.15953826904296875,3.0665788650512695,7.924116611480713,13.32119369506836,13.32119369506836,18.718270778656006,23.57580852508545,26.48284912109375,29.004274368286133
2021-01-31,0.0,0.0,1.834153175354004,6.691690921783447,12.088768005371094,12.088768005371094,17.48584508895874,22.343382835388184,25.250423431396484,27.771848678588867
2021-02-07,0.0,1.8887615203857422,4.795802116394043,9.653339862823486,15.050416946411133,15.050416946411133,20.44749402999878,25.305031776428223,28.212072372436523,30.733497619628906
2021-02-14,0.0,0.3305397033691406,3.2375802993774414,8.095118045806885,13.492195129394531,13.492195129394531,18.889272212982178,23.74680995941162,26.653850555419922,29.175275802612305
2021-02-21,0.0,0.36374950408935547,3.2707901000976562,8.1283278465271,13.525404930114746,13.525404930114746,18.922482013702393,23.780019760131836,26.687060356140137,29.20848560333252
2021-02-28,0.0,0.0,2.7638721466064453,7.621409893035889,13.018486976623535,13.018486976623535,18.41556406021118,23.273101806640625,26.180142402648926,28.70156764984131
2021-03-07,0.0,0.0,1.3688859939575195,6.226423740386963,11.62350082397461,11.62350082397461,17.020577907562256,21.8781156539917,24.78515625,27.306581497192383
2021-03-14,0.0,1.7161006927490234,4.623141288757324,9.480679035186768,14.877756118774414,14.877756118774414,20.27483320236206,25.132370948791504,28.039411544799805,30.560836791992188
2021-03-21,1.8359127044677734,4.357337951660156,7.264378547668457,12.1219162940979,17.518993377685547,17.518993377685547,22.916070461273193,27.773608207702637,30.680648803710938,33.20207405090332
2021-03-28,0.0,1.674551010131836,4.581591606140137,9.43912935256958,14.836206436157227,14.836206436157227,20.233283519744873,25.090821266174316,27.997861862182617,30.519287109375
2021-04-04,1.088094711303711,3.6095199584960938,6.5165605545043945,11.374098300933838,16.771175384521484,16.771175384521484,22.16825246810913,27.025790214538574,29.932830810546875,32.45425605773926
2021-04-11,0.7726650238037109,3.2940902709960938,6.2011308670043945,11.058668613433838,16.455745697021484,16.455745697021484,21.85282278060913,26.710360527038574,29.617401123046875,32.13882637023926
2021-04-18,5.663043975830078,8.184469223022461,11.091509819030762,15.949047565460205,21.34612464904785,21.34612464904785,26.743201732635498,31.60073947906494,34.50778007507324,37.029205322265625
2021-04-25,2.8596458435058594,5.381071090698242,8.288111686706543,13.145649433135986,18.542726516723633,18.542726516723633,23.93980360031128,28.797341346740723,31.704381942749023,34.225807189941406
2021-05-02,5.695779800415039,8.217205047607422,11.124245643615723,15.981783390045166,21.378860473632812,21.378860473632812,26.77593755722046,31.633475303649902,34.5405158996582,37.061941146850586
2021-05-09,6.091463088989258,8.61288833618164,11.519928932189941,16.377466678619385,21.77454376220703,21.77454376220703,27.171620845794678,32.02915859222412,34.93619918823242,37.457624435424805
2021-05-16,6.873922348022461,9.395347595214844,12.302388191223145,17.159925937652588,22.557003021240234,22.557003021240234,27.95408010482788,32.811617851257324,35.718658447265625,38.24008369445801
2021-05-23,6.191595077514648,8.713020324707031,11.620060920715332,16.477598667144775,21.874675750732422,21.874675750732422,27.27175283432007,32.12929058074951,35.03633117675781,37.557756423950195
2021-05-30,11.447519302368164,13.968944549560547,16.875985145568848,21.73352289199829,27.130599975585938,27.130599975585938,32.527677059173584,37.38521480560303,40.29225540161133,42.81368064880371
2021-06-06,12.919185638427734,15.440610885620117,18.347651481628418,23.20518922805786,28.602266311645508,28.602266311645508,33.999343395233154,38.8568811416626,41.7639217376709,44.28534698486328
2021-06-13,13.298126220703125,15.819551467895508,18.72659206390381,23.584129810333252,28.9812068939209,28.9812068939209,34.378283977508545,39.23582172393799,42.14286231994629,44.66428756713867
2021-06-20,14.484621047973633,17.006046295166016,19.913086891174316,24.77062463760376,30.167701721191406,30.167701721191406,35.56477880477905,40.422316551208496,43.3293571472168,45.85078239440918
2021-06-27,16.65830421447754,19.179729461669922,22.086770057678223,26.944307804107666,32.34138488769531,32.34138488769531,37.73846197128296,42.5959997177124,45.5030403137207,48.024465560913086
2021-07-04,21.650522232055664,24.171947479248047,27.078988075256348,31.93652582168579,37.33360290527344,37.33360290527344,42.730679988861084,47.58821773529053,50.49525833129883,53.01668357849121
2021-07-11,23.371557235717773,25.892982482910156,28.800023078918457,33.6575608253479,39.05463790893555,39.05463790893555,44.45171499252319,49.30925273895264,52.21629333496094,54.73771858215332
2021-07-18,21.415937423706055,23.937362670898438,26.84440326690674,31.70194101333618,37.09901809692383,37.09901809692383,42.496095180511475,47.35363292694092,50.26067352294922,52.7820987701416
2021-07-25,16.411176681518555,18.932601928710938,21.83964252471924,26.69718027114868,32.09425735473633,32.09425735473633,37.491334438323975,42.34887218475342,45.25591278076172,47.7773380279541
2021-08-01,15.9482421875,18.469667434692383,21.376708030700684,26.234245777130127,31.631322860717773,31.631322860717773,37.02839994430542,41.88593769073486,44.792978286743164,47.31440353393555
2021-08-08,5.990043640136719,8.511468887329102,11.418509483337402,16.276047229766846,21.673124313354492,21.673124313354492,27.07020139694214,31.927739143371582,34.83477973937988,37.356204986572266
2021-08-15,9.781227111816406,12.302652359008789,15.20969295501709,20.067230701446533,25.46430778503418,25.46430778503418,30.861384868621826,35.71892261505127,38.62596321105957,41.14738845825195
2021-08-22,3.1748390197753906,5.696264266967773,8.603304862976074,13.460842609405518,18.857919692993164,18.857919692993164,24.25499677658081,29.112534523010254,32.019575119018555,34.54100036621094
2021-08-29,1.5951976776123047,4.1166229248046875,7.023663520812988,11.881201267242432,17.278278350830078,17.278278350830078,22.675355434417725,27.532893180847168,30.43993377685547,32.96135902404785
2021-09-05,3.3359317779541016,5.857357025146484,8.764397621154785,13.621935367584229,19.019012451171875,19.019012451171875,24.41608953475952,29.273627281188965,32.180667877197266,34.70209312438965
2021-09-12,3.639802932739258,6.161228179931641,9.068268775939941,13.925806522369385,19.32288360595703,19.32288360595703,24.719960689544678,29.57749843597412,32.48453903198242,35.005964279174805
2021-09-19,0.0,0.8863430023193359,3.7933835983276367,8.65092134475708,14.047998428344727,14.047998428344727,19.445075511932373,24.302613258361816,27.209653854370117,29.7310791015625
2021-09-26,1.2812957763671875,3.8027210235595703,6.709761619567871,11.567299365997314,16.96437644958496,16.96437644958496,22.361453533172607,27.21899127960205,30.12603187561035,32.647457122802734
2021-10-03,0.0,0.0,2.7248106002807617,7.582348346710205,12.979425430297852,12.979425430297852,18.376502513885498,23.23404026031494,26.141080856323242,28.662506103515625
2021-10-10,0.8944759368896484,3.4159011840820312,6.322941780090332,11.180479526519775,16.577556610107422,16.577556610107422,21.97463369369507,26.83217144012451,29.739212036132812,32.260637283325195
2021-10-17,0.0,0.0,1.133164405822754,5.990702152252197,11.387779235839844,11.387779235839844,16.78485631942749,21.642394065856934,24.549434661865234,27.070859909057617
2021-10-24,0.0,0.0,0.7145071029663086,5.572044849395752,10.969121932983398,10.969121932983398,16.366199016571045,21.22373676300049,24.13077735900879,26.652202606201172
2021-10-31,0.0,0.0,0.3927345275878906,5.250272274017334,10.64734935760498,10.64734935760498,16.044426441192627,20.90196418762207,23.80900478363037,26.330430030822754
2021-11-07,0.0,0.0,2.404935836791992,7.2624735832214355,12.659550666809082,12.659550666809082,18.05662775039673,22.914165496826172,25.821206092834473,28.342631340026855
2021-11-14,0.0,0.0,1.2590227127075195,6.116560459136963,11.51363754272461,11.51363754272461,16.910714626312256,21.7682523727417,24.67529296875,27.196718215942383
2021-11-21,0.0,0.0,0.24439525604248047,5.101933002471924,10.49901008605957,10.49901008605957,15.896087169647217,20.75362491607666,23.66066551208496,26.182090759277344
2021-11-28,0.0,0.0,2.3234071731567383,7.180944919586182,12.578022003173828,12.578022003173828,17.975099086761475,22.832636833190918,25.73967742919922,28.2611026763916
2021-12-05,0.0,0.0,1.0842695236206055,5.941807270050049,11.338884353637695,11.338884353637695,16.735961437225342,21.593499183654785,24.500539779663086,27.02196502685547
2021-12-12,0.0,0.0,0.255584716796875,5.113122463226318,10.510199546813965,10.510199546813965,15.907276630401611,20.764814376831055,23.671854972839355,26.19328022003174
2021-12-19,0.0,0.0,0.046047210693359375,4.903584957122803,10.30066204071045,10.30066204071045,15.697739124298096,20.55527687072754,23.46231746673584,25.983742713928223
2021-12-26,0.0,0.0,1.5066776275634766,6.36421537399292,11.761292457580566,11.761292457580566,17.158369541168213,22.015907287597656,24.922947883605957,27.44437313079834
