date,lower_95,lower_90,lower_80,lower_50,median,predicted,upper_50,upper_80,upper_90,upper_95
2021-01-03,0.0,0.0,0.0,15.078224182128906,33.680931091308594,33.680931091308594,52.28363800048828,69.02665328979492,79.04667282104492,87.737548828125
2021-01-10,0.0,0.0,0.0,10.943412780761719,29.546119689941406,29.546119689941406,48.148826599121094,64.89184188842773,74.91186141967773,83.60273742675781
2021-01-17,0.0,0.0,0.0,11.080724716186523,29.68343162536621,29.68343162536621,48.2861385345459,65.02915382385254,75.04917335510254,83.74004936218262
2021-01-24,0.0,0.0,0.0,13.197702407836914,31.8004093170166,31.8004093170166,50.40311622619629,67.14613151550293,77.16615104675293,85.85702705383301
2021-01-31,0.0,0.0,0.0,12.251323699951172,30.85403060913086,30.85403060913086,49.45673751831055,66.19975280761719,76.21977233886719,84.91064834594727
2021-02-07,0.0,0.0,0.0,16.24700164794922,34.849708557128906,34.849708557128906,53.452415466308594,70.19543075561523,80.21545028686523,88.90632629394531
2021-02-14,0.0,0.0,2.274250030517578,19.01726531982422,37.619972229003906,37.619972229003906,56.222679138183594,72.96569442749023,82.98571395874023,91.67658996582031
2021-02-21,0.0,0.0,0.41419219970703125,17.157207489013672,35.75991439819336,35.75991439819336,54.36262130737305,71.10563659667969,81.12565612792969,89.81653213500977
2021-02-28,0.0,0.0,2.7985877990722656,19.541603088378906,38.144309997558594,38.144309997558594,56.74701690673828,73.49003219604492,83.51005172729492,92.200927734375
2021-03-07,0.0,0.0,0.0,16.372791290283203,34.97549819946289,34.97549819946289,53.57820510864258,70.32122039794922,80.34123992919922,89.0321159362793
2021-03-14,0.0,0.0,0.08011627197265625,16.823131561279297,35.425838470458984,35.425838470458984,54.02854537963867,70.77156066894531,80.79158020019531,89.48245620727539
2021-03-21,0.0,0.0,7.388496398925781,24.131511688232422,42.73421859741211,42.73421859741211,61.3369255065918,78.07994079589844,88.09996032714844,96.79083633422852
2021-03-28,0.0,0.0,8.323875427246094,25.066890716552734,43.66959762573242,43.66959762573242,62.27230453491211,79.01531982421875,89.03533935546875,97.72621536254883
2021-04-04,0.0,0.0,7.959514617919922,24.702529907226562,43.30523681640625,43.30523681640625,61.90794372558594,78.65095901489258,88.67097854614258,97.36185455322266
2021-04-11,0.0,6.388843536376953,16.408863067626953,33.151878356933594,51.75458526611328,51.75458526611328,70.35729217529297,87.10030746459961,97.12032699584961,105.81120300292969
2021-04-18,8.839752197265625,17.530628204345703,27.550647735595703,44.293663024902344,62.89636993408203,62.89636993408203,81.49907684326172,98.24209213256836,108.26211166381836,116.95298767089844
2021-04-25,8.426017761230469,17.116893768310547,27.136913299560547,43.87992858886719,62.482635498046875,62.482635498046875,81.08534240722656,97.8283576965332,107.8483772277832,116.53925323486328
2021-05-02,12.434791564941406,21.125667572021484,31.145687103271484,47.888702392578125,66.49140930175781,66.49140930175781,85.0941162109375,101.83713150024414,111.85715103149414,120.54802703857422
2021-05-09,11.637603759765625,20.328479766845703,30.348499298095703,47.091514587402344,65.69422149658203,65.69422149658203,84.29692840576172,101.03994369506836,111.05996322631836,119.75083923339844
2021-05-16,15.101905822753906,23.792781829833984,33.812801361083984,50.555816650390625,69.15852355957031,69.15852355957031,87.76123046875,104.50424575805664,114.52426528930664,123.21514129638672
2021-05-23,22.89337158203125,31.584247589111328,41.60426712036133,58.34728240966797,76.94998931884766,76.94998931884766,95.55269622802734,112.29571151733398,122.31573104858398,131.00660705566406
2021-05-30,37.42338562011719,46.114261627197266,56.134281158447266,72.8772964477539,91.4800033569336,91.4800033569336,110.08271026611328,126.82572555541992,136.84574508666992,145.53662109375
2021-06-06,37.467201232910156,46.158077239990234,56.178096771240234,72.92111206054688,91.52381896972656,91.52381896972656,110.12652587890625,126.86954116821289,136.8895606994629,145.58043670654297
2021-06-13,33.22325897216797,41.91413497924805,51.93415451049805,68.67716979980469,87.27987670898438,87.27987670898438,105.88258361816406,122.6255989074707,132.6456184387207,141.33649444580078
2021-06-20,38.66046142578125,47.35133743286133,57.37135696411133,74.11437225341797,92.71707916259766,92.71707916259766,111.31978607177734,128.06280136108398,138.08282089233398,146.77369689941406
2021-06-27,43.416404724121094,52.10728073120117,62.12730026245117,78.87031555175781,97.4730224609375,97.4730224609375,116.07572937011719,132.81874465942383,142.83876419067383,151.5296401977539
2021-07-04,57.56725311279297,66.25812911987305,76.27814865112305,93.02116394042969,111.62387084960938,111.62387084960938,130.22657775878906,146.9695930480957,156.9896125793457,165.68048858642578
2021-07-11,80.9551010131836,89.64597702026367,99.66599655151367,116.40901184082031,135.01171875,135.01171875,153.6144256591797,170.35744094848633,180.37746047973633,189.0683364868164
2021-07-18,59.764068603515625,68.4549446105957,78.4749641418457,95.21797943115234,113.82068634033203,113.82068634033203,132.42339324951172,149.16640853881836,159.18642807006836,167.87730407714844
2021-07-25,62.238182067871094,70.92905807495117,80.94907760620117,97.69209289550781,116.2947998046875,116.2947998046875,134.8975067138672,151.64052200317383,161.66054153442383,170.3514175415039
2021-08-01,59.50428771972656,68.19516372680664,78.21518325805664,94.95819854736328,113.56090545654297,113.56090545654297,132.16361236572266,148.9066276550293,158.9266471862793,167.61752319335938
2021-08-08,50.77513122558594,59.466007232666016,69.48602676391602,86.22904205322266,104.83174896240234,104.83174896240234,123.43445587158203,140.17747116088867,150.19749069213867,158.88836669921875
2021-08-15,35.50902557373047,44.19990158081055,54.21992111206055,70.96293640136719,89.56564331054688,89.56564331054688,108.16835021972656,124.9113655090332,134.9313850402832,143.62226104736328
2021-08-22,25.891616821289062,34.58249282836914,44.60251235961914,61.34552764892578,79.94823455810547,79.94823455810547,98.55094146728516,115.2939567565918,125.3139762878418,134.00485229492188
2021-08-29,14.1407470703125,22.831623077392578,32.85164260864258,49.59465789794922,68.1973648071289,68.1973648071289,86.8000717163086,103.54308700561523,113.56310653686523,122.25398254394531
2021-09-05,10.711082458496094,19.401958465576172,29.421977996826172,46.16499328613281,64.7677001953125,64.7677001953125,83.37040710449219,100.11342239379883,110.13344192504883,118.8243179321289
2021-09-12,13.667129516601562,22.35800552368164,32.37802505493164,49.12104034423828,67.72374725341797,67.72374725341797,86.32645416259766,103.0694694519043,113.0894889831543,121.78036499023438
2021-09-19,10.032508850097656,18.723384857177734,28.743404388427734,45.486419677734375,64.08912658691406,64.08912658691406,82.69183349609375,99.43484878540039,109.45486831665039,118.14574432373047
2021-09-26,0.5165748596191406,9.207450866699219,19.22747039794922,35.97048568725586,54.57319259643555,54.57319259643555,73.17589950561523,89.91891479492188,99.93893432617188,108.62981033325195
2021-10-03,0.0,4.927642822265625,14.947662353515625,31.690677642822266,50.29338455200195,50.29338455200195,68.89609146118164,85.63910675048828,95.65912628173828,104.35000228881836
2021-10-10,3.0344619750976562,11.725337982177734,21.745357513427734,38.488372802734375,57.09107971191406,57.09107971191406,75.69378662109375,92.43680191040039,102.45682144165039,111.14769744873047
2021-10-17,0.0,0.0,8.940372467041016,25.683387756347656,44.286094665527344,44.286094665527344,62.88880157470703,79.63181686401367,89.65183639526367,98.34271240234375
2021-10-24,0.0,0.39234161376953125,10.412361145019531,27.155376434326172,45.75808334350586,45.75808334350586,64.36079025268555,81.10380554199219,91.12382507324219,99.81470108032227
2021-10-31,0.0,0.0,7.572685241699219,24.31570053100586,42.91840744018555,42.91840744018555,61.521114349365234,78.26412963867188,88.28414916992188,96.97502517700195
2021-11-07,0.0,2.38616943359375,12.40618896484375,29.14920425415039,47.75191116333008,47.75191116333008,66.35461807250977,83.0976333618164,93.1176528930664,101.80852890014648
2021-11-14,0.0,0.0,6.037437438964844,22.780452728271484,41.38315963745117,41.38315963745117,59.98586654663086,76.7288818359375,86.7489013671875,95.43977737426758
2021-11-21,0.0,0.0,3.7893829345703125,20.532398223876953,39.13510513305664,39.13510513305664,57.73781204223633,74.48082733154297,84.50084686279297,93.19172286987305
2021-11-28,0.0,0.0,4.617679595947266,21.360694885253906,39.963401794433594,39.963401794433594,58.56610870361328,75.30912399291992,85.32914352416992,94.02001953125
2021-12-05,0.0,0.0,4.029499053955078,20.77251434326172,39.375221252441406,39.375221252441406,57.977928161621094,74.72094345092773,84.74096298217773,93.43183898925781
2021-12-12,0.0,0.0,5.705974578857422,22.448989868164062,41.05169677734375,41.05169677734375,59.65440368652344,76.39741897583008,86.41743850708008,95.10831451416016
2021-12-19,0.0,0.0,2.4909019470214844,19.233917236328125,37.83662414550781,37.83662414550781,56.4393310546875,73.18234634399414,83.20236587524414,91.89324188232422
2021-12-26,0.0,0.0,2.4931640625,19.23617935180664,37.83888626098633,37.83888626098633,56.441593170166016,73.18460845947266,83.20462799072266,91.89550399780273
