date,lower_95,lower_90,lower_80,lower_50,median,predicted,upper_50,upper_80,upper_90,upper_95
2021-01-03,0.0,0.0,0.0,0.0,78.14201354980469,78.14201354980469,299.34718322753906,498.4387664794922,617.5870208740234,720.9304046630859
2021-01-10,0.0,0.0,0.0,0.0,78.91787719726562,78.91787719726562,300.123046875,499.2146301269531,618.3628845214844,721.7062683105469
2021-01-17,0.0,0.0,0.0,0.0,81.81040954589844,81.81040954589844,303.0155792236328,502.10716247558594,621.2554168701172,724.5988006591797
2021-01-24,0.0,0.0,0.0,0.0,76.15425872802734,76.15425872802734,297.3594284057617,496.45101165771484,615.5992660522461,718.9426498413086
2021-01-31,0.0,0.0,0.0,0.0,101.14466857910156,101.14466857910156,322.34983825683594,521.4414215087891,640.5896759033203,743.9330596923828
2021-02-07,0.0,0.0,0.0,0.0,124.44386291503906,124.44386291503906,345.64903259277344,544.7406158447266,663.8888702392578,767.2322540283203
2021-02-14,0.0,0.0,0.0,0.0,134.0008087158203,134.0008087158203,355.2059783935547,554.2975616455078,673.4458160400391,776.7891998291016
2021-02-21,0.0,0.0,0.0,0.0,113.89651489257812,113.89651489257812,335.1016845703125,534.1932678222656,653.3415222167969,756.6849060058594
2021-02-28,0.0,0.0,0.0,0.0,125.39585876464844,125.39585876464844,346.6010284423828,545.6926116943359,664.8408660888672,768.1842498779297
2021-03-07,0.0,0.0,0.0,0.0,131.07484436035156,131.07484436035156,352.28001403808594,551.3715972900391,670.5198516845703,773.8632354736328
2021-03-14,0.0,0.0,0.0,0.0,187.4452667236328,187.4452667236328,408.6504364013672,607.7420196533203,726.8902740478516,830.2336578369141
2021-03-21,0.0,0.0,0.0,0.0,217.99835205078125,217.99835205078125,439.2035217285156,638.2951049804688,757.443359375,860.7867431640625
2021-03-28,0.0,0.0,0.0,29.29876708984375,250.50393676757812,250.50393676757812,471.7091064453125,670.8006896972656,789.9489440917969,893.2923278808594
2021-04-04,0.0,0.0,0.0,89.97271728515625,311.1778869628906,311.1778869628906,532.383056640625,731.4746398925781,850.6228942871094,953.9662780761719
2021-04-11,0.0,0.0,0.0,152.62692260742188,373.83209228515625,373.83209228515625,595.0372619628906,794.1288452148438,913.277099609375,1016.6204833984375
2021-04-18,0.0,0.0,34.60601806640625,233.69760131835938,454.90277099609375,454.90277099609375,676.1079406738281,875.1995239257812,994.3477783203125,1097.691162109375
2021-04-25,0.0,0.0,110.060546875,309.1521301269531,530.3572998046875,530.3572998046875,751.5624694824219,950.654052734375,1069.8023071289062,1173.1456909179688
2021-05-02,0.0,36.6932373046875,155.84149169921875,354.9330749511719,576.1382446289062,576.1382446289062,797.3434143066406,996.4349975585938,1115.583251953125,1218.9266357421875
2021-05-09,0.0,85.41656494140625,204.5648193359375,403.6564025878906,624.861572265625,624.861572265625,846.0667419433594,1045.1583251953125,1164.3065795898438,1267.6499633789062
2021-05-16,0.0,102.88739013671875,222.03564453125,421.1272277832031,642.3323974609375,642.3323974609375,863.5375671386719,1062.629150390625,1181.7774047851562,1285.1207885742188
2021-05-23,128.4407958984375,231.7841796875,350.93243408203125,550.0240173339844,771.2291870117188,771.2291870117188,992.4343566894531,1191.5259399414062,1310.6741943359375,1414.017578125
2021-05-30,199.354248046875,302.6976318359375,421.84588623046875,620.9374694824219,842.1426391601562,842.1426391601562,1063.3478088378906,1262.4393920898438,1381.587646484375,1484.9310302734375
2021-06-06,196.48809814453125,299.83148193359375,418.979736328125,618.0713195800781,839.2764892578125,839.2764892578125,1060.4816589355469,1259.5732421875,1378.7214965820312,1482.0648803710938
2021-06-13,280.2147216796875,383.55810546875,502.70635986328125,701.7979431152344,923.0031127929688,923.0031127929688,1144.2082824707031,1343.2998657226562,1462.4481201171875,1565.79150390625
2021-06-20,314.28558349609375,417.62896728515625,536.7772216796875,735.8688049316406,957.073974609375,957.073974609375,1178.2791442871094,1377.3707275390625,1496.5189819335938,1599.8623657226562
2021-06-27,348.10992431640625,451.45330810546875,570.6015625,769.6931457519531,990.8983154296875,990.8983154296875,1212.1034851074219,1411.195068359375,1530.3433227539062,1633.6867065429688
2021-07-04,363.108154296875,466.4515380859375,585.5997924804688,784.6913757324219,1005.8965454101562,1005.8965454101562,1227.1017150878906,1426.1932983398438,1545.341552734375,1648.6849365234375
2021-07-11,373.03497314453125,476.37835693359375,595.526611328125,794.6181945800781,1015.8233642578125,1015.8233642578125,1237.0285339355469,1436.1201171875,1555.2683715820312,1658.6117553710938
2021-07-18,347.24713134765625,450.59051513671875,569.73876953125,768.8303527832031,990.0355224609375,990.0355224609375,1211.2406921386719,1410.332275390625,1529.4805297851562,1632.8239135742188
2021-07-25,247.739501953125,351.0828857421875,470.23114013671875,669.3227233886719,890.5278930664062,890.5278930664062,1111.7330627441406,1310.8246459960938,1429.972900390625,1533.3162841796875
2021-08-01,212.59716796875,315.9405517578125,435.08880615234375,634.1803894042969,855.3855590820312,855.3855590820312,1076.5907287597656,1275.6823120117188,1394.83056640625,1498.1739501953125
2021-08-08,29.49102783203125,132.83441162109375,251.982666015625,451.0742492675781,672.2794189453125,672.2794189453125,893.4845886230469,1092.576171875,1211.7244262695312,1315.0678100585938
2021-08-15,43.219970703125,146.5633544921875,265.71160888671875,464.8031921386719,686.0083618164062,686.0083618164062,907.2135314941406,1106.3051147460938,1225.453369140625,1328.7967529296875
2021-08-22,0.0,0.0,102.7508544921875,301.8424377441406,523.047607421875,523.047607421875,744.2527770996094,943.3443603515625,1062.4926147460938,1165.8359985351562
2021-08-29,0.0,0.0,10.972076416015625,210.06365966796875,431.2688293457031,431.2688293457031,652.4739990234375,851.5655822753906,970.7138366699219,1074.0572204589844
2021-09-05,0.0,0.0,0.0,125.5108642578125,346.7160339355469,346.7160339355469,567.9212036132812,767.0127868652344,886.1610412597656,989.5044250488281
2021-09-12,0.0,0.0,0.0,108.35653686523438,329.56170654296875,329.56170654296875,550.7668762207031,749.8584594726562,869.0067138671875,972.35009765625
2021-09-19,0.0,0.0,0.0,27.688812255859375,248.89398193359375,248.89398193359375,470.0991516113281,669.1907348632812,788.3389892578125,891.682373046875
2021-09-26,0.0,0.0,0.0,0.0,197.14743041992188,197.14743041992188,418.35260009765625,617.4441833496094,736.5924377441406,839.9358215332031
2021-10-03,0.0,0.0,0.0,0.0,164.6535186767578,164.6535186767578,385.8586883544922,584.9502716064453,704.0985260009766,807.4419097900391
2021-10-10,0.0,0.0,0.0,0.0,141.6006622314453,141.6006622314453,362.8058319091797,561.8974151611328,681.0456695556641,784.3890533447266
2021-10-17,0.0,0.0,0.0,0.0,128.28065490722656,128.28065490722656,349.48582458496094,548.5774078369141,667.7256622314453,771.0690460205078
2021-10-24,0.0,0.0,0.0,0.0,97.97196197509766,97.97196197509766,319.17713165283203,518.2687149047852,637.4169692993164,740.7603530883789
2021-10-31,0.0,0.0,0.0,0.0,93.93856048583984,93.93856048583984,315.1437301635742,514.2353134155273,633.3835678100586,736.7269515991211
2021-11-07,0.0,0.0,0.0,0.0,107.24319458007812,107.24319458007812,328.4483642578125,527.5399475097656,646.6882019042969,750.0315856933594
2021-11-14,0.0,0.0,0.0,0.0,115.19259643554688,115.19259643554688,336.39776611328125,535.4893493652344,654.6376037597656,757.9809875488281
2021-11-21,0.0,0.0,0.0,0.0,113.82964324951172,113.82964324951172,335.0348129272461,534.1263961791992,653.2746505737305,756.618034362793
2021-11-28,0.0,0.0,0.0,0.0,89.8647689819336,89.8647689819336,311.06993865966797,510.1615219116211,629.3097763061523,732.6531600952148
2021-12-05,0.0,0.0,0.0,0.0,94.28597259521484,94.28597259521484,315.4911422729492,514.5827255249023,633.7309799194336,737.0743637084961
2021-12-12,0.0,0.0,0.0,0.0,81.04619598388672,81.04619598388672,302.2513656616211,501.3429489135742,620.4912033081055,723.834587097168
2021-12-19,0.0,0.0,0.0,0.0,100.63858032226562,100.63858032226562,321.84375,520.9353332519531,640.0835876464844,743.4269714355469
2021-12-26,0.0,0.0,0.0,0.0,101.44020080566406,101.44020080566406,322.64537048339844,521.7369537353516,640.8852081298828,744.2285919189453
